timestamp,serial_number,resistance_ohm,laser_power_w
2026-02-16T19:53:28.937686,RTD-2026-00002,101.035,11.88853106451742
2026-02-16T19:53:29.937688,RTD-2026-00002,101.02,11.414541119053954
2026-02-16T19:53:30.937690,RTD-2026-00002,101.005,8.422246447028341
2026-02-16T19:53:31.937691,RTD-2026-00002,100.99,10.042029133590185
2026-02-16T19:53:32.937693,RTD-2026-00002,100.975,8.417393800974217
2026-02-16T19:53:33.937694,RTD-2026-00002,100.96,9.261364701155934
2026-02-16T19:53:34.937696,RTD-2026-00002,100.945,8.797910954290936
2026-02-16T19:53:35.937698,RTD-2026-00002,100.93,10.430046529982096
2026-02-16T19:53:36.937699,RTD-2026-00002,100.915,10.892344349277781
2026-02-16T19:53:37.937701,RTD-2026-00002,100.9,9.086923639478469
2026-02-16T19:53:38.937702,RTD-2026-00002,100.885,11.287842588305562
2026-02-16T19:53:39.937704,RTD-2026-00002,100.87,11.336116407607914
2026-02-16T19:53:40.937705,RTD-2026-00002,100.855,9.755529349730207
2026-02-16T19:53:41.937707,RTD-2026-00002,100.84,10.953444366255534
2026-02-16T19:53:42.937708,RTD-2026-00002,100.825,11.546082259962617
2026-02-16T19:53:43.937710,RTD-2026-00002,100.81,9.936446433253275
2026-02-16T19:53:44.937711,RTD-2026-00002,100.795,10.491704390367568
2026-02-16T19:53:45.937713,RTD-2026-00002,100.78,10.123296678690494
2026-02-16T19:53:46.937714,RTD-2026-00002,100.765,9.158678536173532
2026-02-16T19:53:47.937716,RTD-2026-00002,100.75,11.045405655828514
2026-02-16T19:53:48.937718,RTD-2026-00002,100.735,9.982029348389835
2026-02-16T19:53:49.937719,RTD-2026-00002,100.72,9.274604981533722
2026-02-16T19:53:50.937721,RTD-2026-00002,100.705,9.1008391159474
2026-02-16T19:53:51.937722,RTD-2026-00002,100.69,8.999523085200638
2026-02-16T19:53:52.937724,RTD-2026-00002,100.675,11.239776368177617
2026-02-16T19:53:53.937725,RTD-2026-00002,100.66,9.091696311111168
2026-02-16T19:53:54.937727,RTD-2026-00002,100.645,10.553631669614948
2026-02-16T19:53:55.937728,RTD-2026-00002,100.63,10.50833740490976
2026-02-16T19:53:56.937730,RTD-2026-00002,100.615,10.204624761760105
2026-02-16T19:53:57.937731,RTD-2026-00002,100.6,9.028698618227754
2026-02-16T19:53:58.937733,RTD-2026-00002,100.585,10.654601230931657
2026-02-16T19:53:59.937734,RTD-2026-00002,100.57,8.410967646031562
2026-02-16T19:54:00.937736,RTD-2026-00002,100.555,8.002485042929106
2026-02-16T19:54:01.937737,RTD-2026-00002,100.54,10.74255496160768
2026-02-16T19:54:02.937739,RTD-2026-00002,100.525,10.507788933616794
2026-02-16T19:54:03.937741,RTD-2026-00002,100.51,10.777000201820519
2026-02-16T19:54:04.937742,RTD-2026-00002,100.495,9.200436003105363
2026-02-16T19:54:05.937744,RTD-2026-00002,100.48,8.278615701403448
2026-02-16T19:54:06.937745,RTD-2026-00002,100.465,10.992103085448848
2026-02-16T19:54:07.937747,RTD-2026-00002,100.45,8.873797857663611
2026-02-16T19:54:08.937749,RTD-2026-00002,100.435,11.806976942870907
2026-02-16T19:54:09.937750,RTD-2026-00002,100.42,9.926072208796091
2026-02-16T19:54:10.937752,RTD-2026-00002,100.405,9.481206403001607
2026-02-16T19:54:11.937753,RTD-2026-00002,100.39,11.614712970726508
2026-02-16T19:54:12.937755,RTD-2026-00002,100.375,8.099470792871735
2026-02-16T19:54:13.937756,RTD-2026-00002,100.36,9.182088507905188
2026-02-16T19:54:14.937758,RTD-2026-00002,100.345,9.03110023424567
2026-02-16T19:54:15.937759,RTD-2026-00002,100.33,11.659198060433553
2026-02-16T19:54:16.937761,RTD-2026-00002,100.315,9.273279993146492
2026-02-16T19:54:17.937763,RTD-2026-00002,100.3,8.88226160143373
2026-02-16T19:54:18.937764,RTD-2026-00002,100.285,9.32010118765336
2026-02-16T19:54:19.937766,RTD-2026-00002,100.27,9.87170306599537
2026-02-16T19:54:20.937767,RTD-2026-00002,100.255,9.00321994785449
2026-02-16T19:54:21.937769,RTD-2026-00002,100.24,9.390959968744273
2026-02-16T19:54:22.937770,RTD-2026-00002,100.225,8.228860367187185
2026-02-16T19:54:23.937772,RTD-2026-00002,100.21,10.700693051765095
2026-02-16T19:54:24.937774,RTD-2026-00002,100.195,9.447386496815518
2026-02-16T19:54:25.937776,RTD-2026-00002,100.18,9.032620075090696
2026-02-16T19:54:26.937777,RTD-2026-00002,100.165,9.482920879113113
2026-02-16T19:54:27.937779,RTD-2026-00002,100.15,11.068335722294949
2026-02-16T19:54:28.937780,RTD-2026-00002,100.135,9.138015393976678
2026-02-16T19:54:29.937782,RTD-2026-00002,100.12,8.127499538347752
2026-02-16T19:54:30.937783,RTD-2026-00002,100.105,10.346809822335713
2026-02-16T19:54:31.937785,RTD-2026-00002,100.09,9.814270058219266
2026-02-16T19:54:32.937787,RTD-2026-00002,100.075,9.471031659794392
2026-02-16T19:54:33.937788,RTD-2026-00002,100.06,8.67530250266464
2026-02-16T19:54:34.937790,RTD-2026-00002,100.045,8.708229636311149
2026-02-16T19:54:35.937791,RTD-2026-00002,100.03,10.71760018773012
2026-02-16T19:54:36.937793,RTD-2026-00002,100.015,11.089444146769477
2026-02-16T19:52:57.937806,RTD-2026-00003,101.5,11.340469682507509
2026-02-16T19:52:58.937808,RTD-2026-00003,101.485,9.436306293579998
2026-02-16T19:52:59.937809,RTD-2026-00003,101.47,8.09398410098868
2026-02-16T19:53:00.937811,RTD-2026-00003,101.455,11.681169796504209
2026-02-16T19:53:01.937813,RTD-2026-00003,101.44,9.625496125175378
2026-02-16T19:53:02.937814,RTD-2026-00003,101.425,9.764689649709366
2026-02-16T19:53:03.937816,RTD-2026-00003,101.41,11.261798003004353
2026-02-16T19:53:04.937817,RTD-2026-00003,101.395,11.141726755660047
2026-02-16T19:53:05.937819,RTD-2026-00003,101.38,10.974739891151811
2026-02-16T19:53:06.937820,RTD-2026-00003,101.365,10.923599826003453
2026-02-16T19:53:07.937822,RTD-2026-00003,101.35,10.587524057951736
2026-02-16T19:53:08.937824,RTD-2026-00003,101.335,10.692708430438731
2026-02-16T19:53:09.937825,RTD-2026-00003,101.32,10.803964778802957
2026-02-16T19:53:10.937827,RTD-2026-00003,101.305,9.596840853227597
2026-02-16T19:53:11.937828,RTD-2026-00003,101.29,11.07879795500942
2026-02-16T19:53:12.937830,RTD-2026-00003,101.275,9.42717239833693
2026-02-16T19:53:13.937831,RTD-2026-00003,101.26,10.245372618266797
2026-02-16T19:53:14.937833,RTD-2026-00003,101.245,8.629803069190457
2026-02-16T19:53:15.937834,RTD-2026-00003,101.23,11.373012883995273
2026-02-16T19:53:16.937836,RTD-2026-00003,101.215,8.746016838486797
2026-02-16T19:53:17.937837,RTD-2026-00003,101.2,8.947901124619502
2026-02-16T19:53:18.937839,RTD-2026-00003,101.185,8.169901936844973
2026-02-16T19:53:19.937840,RTD-2026-00003,101.17,11.58141877167478
2026-02-16T19:53:20.937842,RTD-2026-00003,101.155,10.179702334382508
2026-02-16T19:53:21.937843,RTD-2026-00003,101.14,10.620843818757406
2026-02-16T19:53:22.937845,RTD-2026-00003,101.125,9.59385302864978
2026-02-16T19:53:23.937846,RTD-2026-00003,101.11,9.460985028515214
2026-02-16T19:53:24.937847,RTD-2026-00003,101.095,10.962548214242432
2026-02-16T19:53:25.937849,RTD-2026-00003,101.08,9.689116152327035
2026-02-16T19:53:26.937850,RTD-2026-00003,101.065,10.836610454315617
2026-02-16T19:53:27.937851,RTD-2026-00003,101.05,9.198194207447274
2026-02-16T19:53:28.937853,RTD-2026-00003,101.035,9.688467050749473
2026-02-16T19:53:29.937854,RTD-2026-00003,101.02,9.745591091874058
2026-02-16T19:53:30.937855,RTD-2026-00003,101.005,10.921745003909823
2026-02-16T19:53:31.937857,RTD-2026-00003,100.99,9.457762167798453
2026-02-16T19:53:32.937858,RTD-2026-00003,100.975,8.23061410255264
2026-02-16T19:53:33.937860,RTD-2026-00003,100.96,8.428301039063456
2026-02-16T19:53:34.937861,RTD-2026-00003,100.945,10.404938546780496
2026-02-16T19:53:35.937862,RTD-2026-00003,100.93,9.501979446995422
2026-02-16T19:53:36.937864,RTD-2026-00003,100.915,8.625761002581918
2026-02-16T19:53:37.937865,RTD-2026-00003,100.9,9.168356198570438
2026-02-16T19:53:38.937866,RTD-2026-00003,100.885,8.922339775746837
2026-02-16T19:53:39.937868,RTD-2026-00003,100.87,10.704874229411736
2026-02-16T19:53:40.937869,RTD-2026-00003,100.855,9.920127349251217
2026-02-16T19:53:41.937870,RTD-2026-00003,100.84,11.293963420407763
2026-02-16T19:53:42.937872,RTD-2026-00003,100.825,9.80093386823936
2026-02-16T19:53:43.937873,RTD-2026-00003,100.81,11.037725696767712
2026-02-16T19:53:44.937875,RTD-2026-00003,100.795,8.974704210495544
2026-02-16T19:53:45.937876,RTD-2026-00003,100.78,8.29411049720176
2026-02-16T19:53:46.937878,RTD-2026-00003,100.765,9.123425755925496
2026-02-16T19:53:47.937879,RTD-2026-00003,100.75,8.277504609768766
2026-02-16T19:53:48.937880,RTD-2026-00003,100.735,11.693673762111429
2026-02-16T19:53:49.937882,RTD-2026-00003,100.72,10.52352760853888
2026-02-16T19:53:50.937883,RTD-2026-00003,100.705,11.195852766271438
2026-02-16T19:53:51.937885,RTD-2026-00003,100.69,9.891520037125167
2026-02-16T19:53:52.937886,RTD-2026-00003,100.675,10.911117678563711
2026-02-16T19:53:53.937887,RTD-2026-00003,100.66,10.468420705015518
2026-02-16T19:53:54.937889,RTD-2026-00003,100.645,9.93358334658885
2026-02-16T19:53:55.937890,RTD-2026-00003,100.63,8.967396113047304
2026-02-16T19:53:56.937891,RTD-2026-00003,100.615,9.58871352367405
2026-02-16T19:53:57.937893,RTD-2026-00003,100.6,11.213721148692075
2026-02-16T19:53:58.937894,RTD-2026-00003,100.585,8.340057157139775
2026-02-16T19:53:59.937895,RTD-2026-00003,100.57,11.320623570331732
2026-02-16T19:54:00.937897,RTD-2026-00003,100.555,9.455475675152588
2026-02-16T19:54:01.937898,RTD-2026-00003,100.54,10.607026143747849
2026-02-16T19:54:02.937900,RTD-2026-00003,100.525,11.92995298243703
2026-02-16T19:54:03.937901,RTD-2026-00003,100.51,11.619236122420682
2026-02-16T19:54:04.937902,RTD-2026-00003,100.495,8.629061841360235
2026-02-16T19:54:05.937904,RTD-2026-00003,100.48,10.539829974965048
2026-02-16T19:54:06.937905,RTD-2026-00003,100.465,10.887547864818039
2026-02-16T19:54:07.937907,RTD-2026-00003,100.45,8.830919366775795
2026-02-16T19:54:08.937908,RTD-2026-00003,100.435,8.510850315751362
2026-02-16T19:54:09.937909,RTD-2026-00003,100.42,11.183146925052851
2026-02-16T19:54:10.937911,RTD-2026-00003,100.405,8.042316347566345
2026-02-16T19:54:11.937912,RTD-2026-00003,100.39,9.569518669231469
2026-02-16T19:54:12.937913,RTD-2026-00003,100.375,9.145721778319027
2026-02-16T19:54:13.937915,RTD-2026-00003,100.36,8.68582145706716
2026-02-16T19:54:14.937916,RTD-2026-00003,100.345,11.667337199525559
2026-02-16T19:54:15.937918,RTD-2026-00003,100.33,9.852971922920768
2026-02-16T19:54:16.937919,RTD-2026-00003,100.315,10.978829614338974
2026-02-16T19:54:17.937920,RTD-2026-00003,100.3,10.620050550965392
2026-02-16T19:54:18.937922,RTD-2026-00003,100.285,11.894819398456248
2026-02-16T19:54:19.937923,RTD-2026-00003,100.27,11.806829934844426
2026-02-16T19:54:20.937925,RTD-2026-00003,100.255,10.728228786702145
2026-02-16T19:54:21.937926,RTD-2026-00003,100.24,10.333465622920047
2026-02-16T19:54:22.937928,RTD-2026-00003,100.225,9.938550196531779
2026-02-16T19:54:23.937929,RTD-2026-00003,100.21,9.344101776333694
2026-02-16T19:54:24.937930,RTD-2026-00003,100.195,10.315918236955257
2026-02-16T19:54:25.937932,RTD-2026-00003,100.18,10.523131880801031
2026-02-16T19:54:26.937933,RTD-2026-00003,100.165,8.660776144307722
2026-02-16T19:54:27.937934,RTD-2026-00003,100.15,8.24763804686031
2026-02-16T19:54:28.937936,RTD-2026-00003,100.135,10.074129303466822
2026-02-16T19:54:29.937937,RTD-2026-00003,100.12,11.288004340954302
2026-02-16T19:54:30.937938,RTD-2026-00003,100.105,11.921658652637202
2026-02-16T19:54:31.937940,RTD-2026-00003,100.09,9.39096641139404
2026-02-16T19:54:32.937941,RTD-2026-00003,100.075,8.86552460603048
2026-02-16T19:54:33.937943,RTD-2026-00003,100.06,9.627636714573104
2026-02-16T19:54:34.937944,RTD-2026-00003,100.045,8.746722902188754
2026-02-16T19:54:35.937945,RTD-2026-00003,100.03,10.250975130844242
2026-02-16T19:54:36.937947,RTD-2026-00003,100.015,8.009917694675536
2026-02-16T19:52:57.937956,RTD-2026-00004,101.5,11.62486789673146
2026-02-16T19:52:58.937958,RTD-2026-00004,101.485,10.291182058505084
2026-02-16T19:52:59.937959,RTD-2026-00004,101.47,11.378754098301714
2026-02-16T19:53:00.937961,RTD-2026-00004,101.455,8.13653065730227
2026-02-16T19:53:01.937962,RTD-2026-00004,101.44,11.941463853354392
2026-02-16T19:53:02.937964,RTD-2026-00004,101.425,11.96384709563444
2026-02-16T19:53:03.937965,RTD-2026-00004,101.41,8.904942428993166
2026-02-16T19:53:04.937967,RTD-2026-00004,101.395,11.640067053013635
2026-02-16T19:53:05.937969,RTD-2026-00004,101.38,11.109568301485934
2026-02-16T19:53:06.937971,RTD-2026-00004,101.365,8.740783967550598
2026-02-16T19:53:07.937973,RTD-2026-00004,101.35,9.789455307949469
2026-02-16T19:53:08.937974,RTD-2026-00004,101.335,11.087988477494221
2026-02-16T19:53:09.937976,RTD-2026-00004,101.32,9.671053068696697
2026-02-16T19:53:10.937977,RTD-2026-00004,101.305,10.135459492849964
2026-02-16T19:53:11.937978,RTD-2026-00004,101.29,10.966986467516744
2026-02-16T19:53:12.937980,RTD-2026-00004,101.275,10.774918500512033
2026-02-16T19:53:13.937981,RTD-2026-00004,101.26,8.395111133510962
2026-02-16T19:53:14.937982,RTD-2026-00004,101.245,8.108701018227531
2026-02-16T19:53:15.937984,RTD-2026-00004,101.23,9.572330485327797
2026-02-16T19:53:16.937985,RTD-2026-00004,101.215,11.093689452075235
2026-02-16T19:53:17.937987,RTD-2026-00004,101.2,10.83398285060558
2026-02-16T19:53:18.937988,RTD-2026-00004,101.185,10.136460933090166
2026-02-16T19:53:19.937989,RTD-2026-00004,101.17,11.327703106281874
2026-02-16T19:53:20.937991,RTD-2026-00004,101.155,10.441998096839914
2026-02-16T19:53:21.937992,RTD-2026-00004,101.14,11.165436929412987
2026-02-16T19:53:22.937993,RTD-2026-00004,101.125,11.703431629008502
2026-02-16T19:53:23.937995,RTD-2026-00004,101.11,10.76694507646305
2026-02-16T19:53:24.937996,RTD-2026-00004,101.095,11.063205795814426
2026-02-16T19:53:25.937998,RTD-2026-00004,101.08,10.393379022091679
2026-02-16T19:53:26.937999,RTD-2026-00004,101.065,9.93688132357062
2026-02-16T19:53:27.938000,RTD-2026-00004,101.05,8.718324667754011
2026-02-16T19:53:28.938002,RTD-2026-00004,101.035,9.850484164842747
2026-02-16T19:53:29.938003,RTD-2026-00004,101.02,11.32276653213213
2026-02-16T19:53:30.938004,RTD-2026-00004,101.005,9.052775857264148
2026-02-16T19:53:31.938006,RTD-2026-00004,100.99,9.391791127895289
2026-02-16T19:53:32.938007,RTD-2026-00004,100.975,8.482983181109555
2026-02-16T19:53:33.938008,RTD-2026-00004,100.96,9.015498659222823
2026-02-16T19:53:34.938010,RTD-2026-00004,100.945,10.612543392128458
2026-02-16T19:53:35.938011,RTD-2026-00004,100.93,9.495359003765657
2026-02-16T19:53:36.938013,RTD-2026-00004,100.915,9.14455608092386
2026-02-16T19:53:37.938014,RTD-2026-00004,100.9,11.47557819398773
2026-02-16T19:53:38.938015,RTD-2026-00004,100.885,11.974092297466823
2026-02-16T19:53:39.938017,RTD-2026-00004,100.87,8.679578486220112
2026-02-16T19:53:40.938018,RTD-2026-00004,100.855,9.400594925684672
2026-02-16T19:53:41.938019,RTD-2026-00004,100.84,9.123846838970318
2026-02-16T19:53:42.938021,RTD-2026-00004,100.825,10.02276904450243
2026-02-16T19:53:43.938022,RTD-2026-00004,100.81,8.791970799442808
2026-02-16T19:53:44.938023,RTD-2026-00004,100.795,9.172328231957296
2026-02-16T19:53:45.938025,RTD-2026-00004,100.78,10.494540381471921
2026-02-16T19:53:46.938026,RTD-2026-00004,100.765,10.576202041339954
2026-02-16T19:53:47.938028,RTD-2026-00004,100.75,8.371387017629683
2026-02-16T19:53:48.938029,RTD-2026-00004,100.735,9.278656863898242
2026-02-16T19:53:49.938030,RTD-2026-00004,100.72,11.360135593630613
2026-02-16T19:53:50.938032,RTD-2026-00004,100.705,10.456367096313466
2026-02-16T19:53:51.938033,RTD-2026-00004,100.69,11.756156923732057
2026-02-16T19:53:52.938034,RTD-2026-00004,100.675,8.909103581249022
2026-02-16T19:53:53.938036,RTD-2026-00004,100.66,9.601181713014185
2026-02-16T19:53:54.938037,RTD-2026-00004,100.645,10.141921184276763
2026-02-16T19:53:55.938039,RTD-2026-00004,100.63,8.243774095705499
2026-02-16T19:53:56.938040,RTD-2026-00004,100.615,8.199730651990041
2026-02-16T19:53:57.938041,RTD-2026-00004,100.6,11.237987626225166
2026-02-16T19:53:58.938043,RTD-2026-00004,100.585,8.056332141084715
2026-02-16T19:53:59.938044,RTD-2026-00004,100.57,8.401879961292485
2026-02-16T19:54:00.938045,RTD-2026-00004,100.555,10.733136325788186
2026-02-16T19:54:01.938047,RTD-2026-00004,100.54,11.346079558890809
2026-02-16T19:54:02.938048,RTD-2026-00004,100.525,9.045317464816938
2026-02-16T19:54:03.938049,RTD-2026-00004,100.51,10.182917616377757
